FileName1	Frequency	Frequency10	Runtime_s	Procs_Var_Flag	Iters_Var_Flag	RelativeEXECTIME	FileName2	Frequency20	Total_Power	FileName3	Frequency30	FreqParam0	TotalPowerParam0	IAPowerParam0	DRAMPowerParam0	FreqParam1	TotalPowerParam1	IAPowerParam1	DRAMPowerParam1	FileName4	pintops	pmemops	ploads	pstores	pfpops	pbranchops	l1hr	l2hr	l3hr	l1m	l2m	l3m	l1mpi	l2mpi	l3mpi	idu	fdu	idu2	fdu2	mdu2	fprat	bytespermop	pvec512	pvec256	pvec128	spatial	spat0	spat2	spat4	spat8	spat16	spat32	spat64	spat128	spatOther
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	1.3	1300000	2.9404839	0	0	1.566579834	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	1300000	154.7	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	1300000	1256.58333	28.48533	13.29938	10.80588	1275.5	28.19972	12.94066	9.55694	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	35	65	50	15	45	5	86.50646972	0.2226975078	57.15295809	3325544192	3318138272	1421724096	0.08770794675	0.08751262292	0.03749657022	3.2	0.5	35.55555556	2.469135802	2.2	0.6923076923	8	0	0	0	2.39	5.69E+09	0	0	9.48E+09	5.69E+09	3.79E+09	4.69E+05	66	937010
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	1.5	1500000	2.563566263	0	0	1.365772216	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	1500000	162.74	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	1500000	1370.27273	30.39381	15.11144	11.02846	1421.54545	30.06013	14.69944	9.78423	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	35	65	50	15	45	5	86.50646972	0.2226975078	57.15295809	3325544192	3318138272	1421724096	0.08770794675	0.08751262292	0.03749657022	3.2	0.5	35.55555556	2.469135802	2.2	0.6923076923	8	0	0	0	2.39	5.69E+09	0	0	9.48E+09	5.69E+09	3.79E+09	4.69E+05	66	937010
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	2.6	2600000	1.902408463	0	0	1.01353207	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	2600000	186.12	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	2600000	2057.2	42.25631	26.89496	10.89899	2250	41.71202	26.28147	9.30082	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	35	65	50	15	45	5	86.50646972	0.2226975078	57.15295809	3325544192	3318138272	1421724096	0.08770794675	0.08751262292	0.03749657022	3.2	0.5	35.55555556	2.469135802	2.2	0.6923076923	8	0	0	0	2.39	5.69E+09	0	0	9.48E+09	5.69E+09	3.79E+09	4.69E+05	66	937010
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	1.8	1800000	2.202226438	0	0	1.173263873	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	1800000	166.58	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	1800000	1529.8	33.58568	18.20733	11.16595	1623.7	33.22172	17.77774	9.73742	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	35	65	50	15	45	5	86.50646972	0.2226975078	57.15295809	3325544192	3318138272	1421724096	0.08770794675	0.08751262292	0.03749657022	3.2	0.5	35.55555556	2.469135802	2.2	0.6923076923	8	0	0	0	2.39	5.69E+09	0	0	9.48E+09	5.69E+09	3.79E+09	468600	66	937010
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	2.9	2900000	1.87700865	0	0	1	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	2900000	198.28	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	2900000	2187.9	47.51723	32.14617	10.79363	2570.5	46.62541	31.21169	9.27141	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MdpMdpMdp_Stride_1_2_4	35	65	50	15	45	5	86.50646972	0.2226975078	57.15295809	3325544192	3318138272	1421724096	0.08770794675	0.08751262292	0.03749657022	3.2	0.5	35.55555556	2.469135802	2.2	0.6923076923	8	0	0	0	2.39	5.69E+09	0	0	9.48E+09	5.69E+09	3.79E+09	468600	66	937010
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	1.4	1400000	5.726584088	20	0	1.160864052	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	1400000	173.1111111	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	1400000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	26.66666667	63.33333333	53.33333333	10	30	3.333333333	71.22161482	0.5620884162	3.450778939	10366042305	10307775979	9952077401	0.1822631061	0.1812386262	0.1749844816	2.8	0.5	51.42857143	5.555555556	5.625	0.4736842105	8	0	0	0	1.96	1.33E+10	0	0	1.76E+02	1.34E+10	3.79E+09	5.57E+09	33	933193
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	1.5	1500000	5.589398125	20	0	1.13305441	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	1500000	176.7888889	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	1500000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	26.66666667	63.33333333	53.33333333	10	30	3.333333333	71.22161482	0.5620884162	3.450778939	10366042305	10307775979	9952077401	0.1822631061	0.1812386262	0.1749844816	2.8	0.5	51.42857143	5.555555556	5.625	0.4736842105	8	0	0	0	1.96	1.33E+10	0	0	1.76E+02	1.34E+10	3.79E+09	5.57E+09	33	933193
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	2.6	2600000	4.86939925	20	0	0.9870998938	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	2600000	222.55	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	2600000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	26.66666667	63.33333333	53.33333333	10	30	3.333333333	71.22161482	0.5620884162	3.450778939	10366042305	10307775979	9952077401	0.1822631061	0.1812386262	0.1749844816	2.8	0.5	51.42857143	5.555555556	5.625	0.4736842105	8	0	0	0	1.96	1.33E+10	0	0	1.76E+02	1.34E+10	3.79E+09	5.57E+09	33	933193
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	1.8	1800000	5.208409688	20	0	1.055822369	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	1800000	184.0111111	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	1800000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	26.66666667	63.33333333	53.33333333	10	30	3.333333333	71.22161482	0.5620884162	3.450778939	10366042305	10307775979	9952077401	0.1822631061	0.1812386262	0.1749844816	2.8	0.5	51.42857143	5.555555556	5.63E+00	0.4736842105	8	0	0.00E+00	0.00E+00	1.96E+00	1.33E+10	0	0	176	1.34E+10	3.79E+09	5.57E+09	33	933193
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	2.9	2900000	4.933035938	20	0	1	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	2900000	243.525	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	2900000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_2_8_8	26.66666667	63.33333333	53.33333333	10	30	3.333333333	71.22161482	0.5620884162	3.450778939	10366042305	10307775979	9952077401	0.1822631061	0.1812386262	0.1749844816	2.8	0.5	51.42857143	5.555555556	5.63E+00	0.4736842105	8	0	0.00E+00	0.00E+00	1.96E+00	1.33E+10	0	0	176	1.34E+10	3.79E+09	5.57E+09	33	933193
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	1.3	1300000	5.920682125	7	0	1.436937771	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	1300000	167.9777778	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	1300000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	24.13793103	55.17241379	44.82758621	10.34482759	31.03448276	3.448275862	61.05843377	16.74336893	36.42482138	11812067993	9834329870	6252192771	0.2148500205	0.1788768889	0.1137213014	2.793103448	0.4827586207	65.25	5.012345679	1.13E+01	0.5625	8	0	0.00E+00	0.00E+00	1.96E+00	7.58E+09	0	0	9.60E+09	176	3.79E+09	9.36E+09	99	929873
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	1.9	1900000	4.562966175	7	0	1.107422811	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	1900000	191.0285714	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	1900000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	24.13793103	55.17241379	44.82758621	10.34482759	31.03448276	3.448275862	61.05843377	16.74336893	36.42482138	11812067993	9834329870	6252192771	0.2148500205	0.1788768889	0.1137213014	2.793103448	0.4827586207	65.25	5.012345679	1.13E+01	0.5625	8	0	0.00E+00	0.00E+00	1.96E+00	7.58E+09	0	0	9.60E+09	176	3.79E+09	9.36E+09	99	929873
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	2.6	2600000	4.240761688	7	0	1.029224423	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	2600000	219.8714286	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	2600000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	24.13793103	55.17241379	44.82758621	10.34482759	31.03448276	3.448275862	61.05843377	16.74336893	36.42482138	11812067993	9834329870	6252192771	0.2148500205	0.1788768889	0.1137213014	2.793103448	0.4827586207	65.25	5.012345679	1.13E+01	0.5625	8	0	0.00E+00	0.00E+00	1.96E+00	7.58E+09	0	0	9.60E+09	176	3.79E+09	9.36E+09	99	929873
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	2.7	2700000	4.203741813	7	0	1.020239773	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	2700000	226.8571429	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	2700000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	24.13793103	55.17241379	44.82758621	10.34482759	31.03448276	3.448275862	61.05843377	16.74336893	36.42482138	11812067993	9834329870	6252192771	0.2148500205	0.1788768889	0.1137213014	2.793103448	0.4827586207	65.25	5.012345679	1.13E+01	0.5625	8	0.00E+00	0	0.00E+00	1.96E+00	7.58E+09	0	0	9.60E+09	176	3.79E+09	9.36E+09	99	929873
 StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	2.9	2900000	4.120346925	7	0	1	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	2900000	235.3857143	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	2900000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_113_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_MpdMpdMpd_Stride_1_8_8	24.13793103	55.17241379	44.82758621	10.34482759	31.03448276	3.448275862	61.05843377	16.74336893	36.42482138	11812067993	9834329870	6252192771	0.2148500205	0.1788768889	0.1137213014	2.793103448	0.4827586207	65.25	5.012345679	1.13E+01	0.5625	8	0.00E+00	0	0.00E+00	1.96E+00	7.58E+09	0	0	9.60E+09	176	3.79E+09	9.36E+09	99	929873
 StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	1.2	1200000	4.523046538	0	0	1.751299481	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	1200000	157.5571429	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	1200000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	22.22222222	52.77777778	44.44444444	8.333333333	50	2.777777778	78.90135774	0.1947929276	50.06234838	3766255850	3758919434	1877116084	0.1113539451	0.1111370351	0.05549922517	3.138888889	0.5833333333	83.02040816	2.333333333	4.08E+00	0.9473684211	8	0.00E+00	0	0.00E+00	2.14E+00	1.88E+09	0	0	7.52E+09	9.40E+08	5.64E+09	1.88E+09	20	932093
 StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	2	2000000	2.851896363	0	0	1.104239052	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	2000000	175.3333333	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	2000000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	22.22222222	52.77777778	44.44444444	8.333333333	50	2.777777778	78.90135774	0.1947929276	50.06234838	3766255850	3758919434	1877116084	0.1113539451	0.1111370351	0.05549922517	3.138888889	0.5833333333	83.02040816	2.333333333	4.08E+00	0.9473684211	8	0.00E+00	0	0.00E+00	2.14E+00	1.88E+09	0	0	7.52E+09	9.40E+08	5.64E+09	1.88E+09	20	932093
 StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	2.6	2600000	2.61453495	0	0	1.01233398	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	2600000	206.54	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	2600000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	22.22222222	52.77777778	44.44444444	8.333333333	50	2.777777778	78.90135774	0.1947929276	50.06234838	3766255850	3758919434	1877116084	0.1113539451	0.1111370351	0.05549922517	3.138888889	0.5833333333	83.02040816	2.333333333	4.08E+00	0.9473684211	8	0.00E+00	0	0.00E+00	2.14E+00	1.88E+09	0	0	7.52E+09	9.40E+08	5.64E+09	1.88E+09	20	932093
 StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	2.1	2100000	2.773907025	0	0	1.074041996	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	2100000	188.02	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	2100000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	22.22222222	52.77777778	44.44444444	8.333333333	50	2.777777778	78.90135774	0.1947929276	50.06234838	3766255850	3758919434	1877116084	0.1113539451	0.1111370351	0.05549922517	3.138888889	0.5833333333	83.02040816	2.333333333	4.08E+00	0.9473684211	8	0.00E+00	0.00E+00	0.00E+00	2.14E+00	1.88E+09	0	0	7.52E+09	9.40E+08	5.64E+09	1.88E+09	20	932093
 StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	2.9	2900000	2.582680225	0	0	1	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	2900000	222.06	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	2900000	0	0	0	0	0	0	0	0	StrideBenchmarks_Iters_56_Vars_1_DS_d_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_3_Ops_PpddppdPpddppdPpddppd_Stride_4_4_8	22.22222222	52.77777778	44.44444444	8.333333333	50	2.777777778	78.90135774	0.1947929276	50.06234838	3766255850	3758919434	1877116084	0.1113539451	0.1111370351	0.05549922517	3.138888889	0.5833333333	83.02040816	2.333333333	4.08E+00	0.9473684211	8	0.00E+00	0.00E+00	0.00E+00	2.14E+00	1.88E+09	0	0	7.52E+09	9.40E+08	5.64E+09	1.88E+09	20	932093
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	1.2	1200000	36.78580519	0	0	1.364486116	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	1200000	181.4341463	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	1200000	1200	35.53872	19.21158	14.90184	1200	35.75968	19.31014	14.53088	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	37.5	33.33333333	25	8.333333333	16.66666667	4.166666667	50.86757842	11.75714798	15.67818926	32971769744	29095229968	24533624742	0.1637747386	0.1445195001	0.1218614593	2.125	0.1666666667	19.125	6	4.67E+00	0.5	5	0.00E+00	0.00E+00	0.00E+00	2.16E+00	1.68E+10	0	8.92E+09	0	0	2.46E+10	1.68E+10	0	1161520
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	1.4	1400000	32.71977888	0	0	1.21366608	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	1400000	192.1944444	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	1400000	1385.73611	39.73501	23.15853	15.52674	1392.16667	40.1634	23.47775	15.14181	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	37.5	33.33333333	25	8.333333333	16.66666667	4.166666667	50.86757842	11.75714798	15.67818926	32971769744	29095229968	24533624742	0.1637747386	0.1445195001	0.1218614593	2.125	0.1666666667	19.125	6	4.67E+00	0.5	5	0.00E+00	0.00E+00	0.00E+00	2.16E+00	1.68E+10	0	8.92E+09	0	0	2.46E+10	1.68E+10	0	1161520
 StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	2	2000000	28.5053387	0	0	1.057340968	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	2000000	227.3290323	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	2000000	1949.20635	54.03152	37.17411	16.17491	1968.25397	54.59575	37.62721	15.69668	StrideBenchmarks_Iters_500_Vars_1_DS_i_Alloc_d_Dims_1_Size_1048576_Random_0_Streams_22_Ops_MMMM_Stride_2_2_8_8	37.5	33.33333333	25	8.333333333	16.66666667	4.166666667	50.86757842	11.75714798	15.67818926	32971769744	29095229968	24533624742	0.1637747386	0.1445195001	0.1218614593	2.125	0.1666666667	19.125	6	4.67E+00	0.5	5	0.00E+00	0.00E+00	0.00E+00	2.16E+00	1.68E+10	0	8.92E+09	0	0	2.46E+10	1.68E+10	0	1161520
